Time,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Prs,Temp
21.14136,-0.882,-0.252,-0.118,155.102,45.194,-62.536,-0.553,0.293,-0.783,,
21.155504,-0.911,-0.261,-0.098,149.371,59.675,-70.131,-0.551,0.289,-0.782,,
21.16968,-0.953,-0.258,-0.051,144.322,75.679,-75.793,-0.555,0.28,-0.793,98172.125,41.697
21.18376,-1.007,-0.265,-0.057,139.501,91.814,-83.029,-0.555,0.281,-0.802,,
21.197776,-1.079,-0.231,-0.072,135.651,99.278,-88.926,-0.556,0.278,-0.808,,
21.211952,-1.114,-0.227,-0.081,132.493,101.281,-92.54,-0.555,0.268,-0.807,,
21.225936,-1.14,-0.203,-0.067,129.885,101.526,-95.323,-0.552,0.258,-0.809,,
21.244304,-1.2,-0.184,-0.006,128.695,100.73,-90.221,-0.552,0.254,-0.827,98196.828,41.706
21.258352,-1.22,-0.175,0.004,127.575,97.501,-81.707,-0.551,0.248,-0.834,,
21.27224,-1.241,-0.145,-0.01,127.592,88.795,-71.645,-0.549,0.246,-0.851,,
21.286384,-1.203,-0.127,-0.059,126.639,79.214,-61.101,-0.546,0.242,-0.852,,
21.300304,-1.195,-0.112,-0.051,125.423,67.952,-49.236,-0.548,0.24,-0.851,,
21.314384,-1.129,-0.129,-0.053,125.064,57.347,-37.931,-0.541,0.239,-0.861,98220.625,41.711
21.331248,-1.1,-0.128,-0.026,125.116,44.572,-26.478,-0.539,0.239,-0.858,,
21.345328,-1.056,-0.133,-0.04,124.766,33.469,-18.121,-0.539,0.245,-0.867,,
21.360752,-1.039,-0.146,-0.037,123.874,20.781,-11.331,-0.534,0.25,-0.865,,
21.38504,-1.019,-0.157,-0.036,123.217,4.847,-7.551,-0.534,0.25,-0.868,,
21.39928,-1.003,-0.17,-0.045,122.255,-1.374,-9.66,-0.535,0.257,-0.864,98229.656,41.703
21.413488,-0.974,-0.169,-0.078,120.899,-6.878,-13.309,-0.536,0.263,-0.859,,
21.431728,-0.925,-0.179,-0.073,118.073,-9.695,-20.843,-0.541,0.271,-0.862,,
21.446096,-0.878,-0.168,-0.103,115.684,-8.724,-29.006,-0.543,0.267,-0.845,,
21.460208,-0.833,-0.164,-0.127,112.639,-6.125,-35.28,-0.542,0.271,-0.845,,
21.474544,-0.845,-0.17,-0.124,109.226,-2.642,-41.081,-0.538,0.273,-0.848,98247.5,41.708
21.488688,-0.819,-0.187,-0.113,105.315,4.016,-48.869,-0.538,0.276,-0.849,,
21.502864,-0.831,-0.201,-0.124,101.185,11.182,-58.074,-0.541,0.272,-0.838,,
21.517136,-0.848,-0.203,-0.137,96.731,20.134,-70.726,-0.545,0.269,-0.83,,
21.534224,-0.878,-0.168,-0.174,90.037,35.193,-88.769,-0.548,0.262,-0.836,,
21.548464,-0.886,-0.154,-0.176,84.665,44.599,-101.378,-0.55,0.254,-0.84,98241.609,41.703
21.562576,-0.906,-0.15,-0.176,80.106,53.891,-114.319,-0.547,0.247,-0.836,,
21.576656,-0.946,-0.133,-0.136,75.556,63.376,-125.982,-0.546,0.243,-0.843,,
21.590896,-0.988,-0.114,-0.128,72.511,68.854,-133.131,-0.547,0.231,-0.852,,
21.604976,-1.047,-0.091,-0.121,70.096,69.834,-136.754,-0.549,0.223,-0.863,,
21.623408,-1.141,-0.067,-0.109,67.988,66.911,-140.735,-0.542,0.194,-0.869,98240.937,41.7
21.638032,-1.213,-0.058,-0.094,66.868,63.026,-142.126,-0.541,0.189,-0.878,,
21.652592,-1.289,-0.034,-0.073,66.202,56.175,-137.366,-0.538,0.182,-0.873,,
21.667344,-1.341,-0.001,-0.04,65.546,43.496,-126.735,-0.532,0.169,-0.877,,
21.681936,-1.356,0.05,-0.032,64.654,24.675,-112.079,-0.536,0.157,-0.889,,
21.69672,-1.373,0.061,-0.024,63.744,2.467,-92.444,-0.53,0.154,-0.886,98256.828,41.696
21.714288,-1.366,0.078,-0.044,62.948,-21.105,-65.048,-0.534,0.137,-0.883,,
21.728816,-1.355,0.063,-0.049,62.44,-37.713,-41.667,-0.532,0.134,-0.885,,
21.743536,-1.362,0.075,-0.07,61.889,-48.125,-21.901,-0.534,0.136,-0.879,,
21.758128,-1.359,0.075,-0.089,61.364,-54.618,-3.841,-0.538,0.133,-0.881,,
21.772816,-1.359,0.075,-0.086,60.314,-58.721,13.72,-0.538,0.139,-0.865,98248.234,41.695
21.787408,-1.36,0.055,-0.091,59.99,-61.198,30.144,-0.541,0.134,-0.856,,
21.801936,-1.358,0.027,-0.116,59.701,-60.147,41.65,-0.543,0.142,-0.895,,
21.820848,-1.36,-0.001,-0.15,58.896,-51.546,46.725,-0.547,0.154,-0.837,,
21.835408,-1.364,-0.014,-0.174,56.919,-37.704,43.61,-0.55,0.162,-0.841,,
21.85016,-1.348,-0.023,-0.185,54.906,-19.906,36.164,-0.546,0.172,-0.845,98257.687,41.688
21.864784,-1.334,-0.031,-0.175,52.526,-3.456,26.757,-0.553,0.172,-0.826,,
21.879376,-1.339,-0.031,-0.152,49.814,12.547,17.036,-0.557,0.179,-0.824,,
21.894128,-1.337,-0.037,-0.165,47.119,27.344,6.641,-0.553,0.188,-0.844,,
21.911664,-1.319,-0.042,-0.149,44.459,45.229,-8.54,-0.549,0.189,-0.836,,
21.926384,-1.31,-0.064,-0.147,41.431,58.021,-23.433,-0.551,0.187,-0.848,98263.359,41.692
21.940944,-1.283,-0.037,-0.127,38.412,69.431,-40.434,-0.546,0.192,-0.857,,
21.955536,-1.25,-0.03,-0.108,36.19,73.815,-52.194,-0.545,0.186,-0.852,,
21.970224,-1.215,-0.01,-0.078,35.035,72.345,-61.206,-0.541,0.176,-0.88,,
21.98472,-1.22,0.007,-0.054,34.116,66.754,-67.559,-0.537,0.178,-0.886,,
21.999408,-1.224,0.017,-0.042,33.714,55.475,-70.254,-0.53,0.174,-0.891,98270.078,41.69
22.018224,-1.236,0.039,-0.02,33.539,37.581,-69.755,-0.524,0.161,-0.894,,
22.032784,-1.234,0.061,-0.02,32.76,22.382,-66.938,-0.528,0.156,-0.888,,
22.047472,-1.235,0.079,-0.008,32.2,4.926,-58.616,-0.526,0.15,-0.89,,
22.062064,-1.198,0.094,-0.023,31.666,-14.892,-45.089,-0.527,0.15,-0.901,,
22.076848,-1.151,0.107,-0.037,31.115,-31.028,-30.52,-0.525,0.141,-0.9,98278.141,41.695
22.091472,-1.103,0.107,-0.041,29.969,-44.432,-15.155,-0.526,0.142,-0.89,,
22.108944,-1.077,0.099,-0.055,29.094,-54.932,2.301,-0.53,0.144,-0.894,,
22.1236,-1.015,0.09,-0.078,28.726,-58.319,13.807,-0.531,0.144,-0.871,,
22.138192,-0.964,0.072,-0.085,28.324,-58.24,22.951,-0.537,0.146,-0.87,,
22.152848,-0.895,0.075,-0.088,28,-57.313,30.17,-0.539,0.155,-0.871,98281.187,41.698
22.167408,-0.821,0.06,-0.1,27.44,-56.053,35.682,-0.541,0.163,-0.864,,
22.181904,-0.765,0.05,-0.105,27.318,-52.649,38.29,-0.545,0.162,-0.856,,
22.196592,-0.744,0.048,-0.11,27.02,-47.39,39.112,-0.545,0.165,-0.846,,
22.215216,-0.722,0.033,-0.119,26.372,-36.96,37.818,-0.549,0.173,-0.851,,
22.229872,-0.726,0.028,-0.136,25.882,-28.298,35.403,-0.551,0.175,-0.84,98297.594,41.702
22.244432,-0.744,0.012,-0.132,25.104,-20.195,32.34,-0.551,0.182,-0.843,,
22.259024,-0.747,0.015,-0.129,24.08,-15.356,29.549,-0.552,0.188,-0.836,,
22.273712,-0.93,0.028,-0.111,22.689,-10.693,26.819,-0.553,0.19,-0.825,,
22.288208,-0.77,0.035,-0.106,22.164,-8.575,23.73,-0.553,0.193,-0.826,,
22.305904,-0.829,0.03,-0.11,20.939,-7.735,20.667,-0.555,0.202,-0.823,98303.047,41.705
22.320304,-0.865,0.021,-0.123,19.915,-8.172,18.987,-0.553,0.2,-0.833,,
22.334768,-0.909,0.022,-0.115,18.734,-8.251,15.689,-0.554,0.209,-0.82,,
22.349424,-0.96,0.045,-0.092,17.876,-9.818,13.108,-0.549,0.21,-0.818,,
22.363984,-1.019,0.02,-0.102,16.765,-15.418,13.081,-0.552,0.209,-0.823,,
22.37864,-1.065,0.038,-0.091,15.636,-21.271,13.904,-0.557,0.209,-0.824,98308.359,41.702
22.397232,-1.127,0.049,-0.1,15.155,-32.865,18.462,-0.558,0.219,-0.824,,
22.411824,-1.149,0.055,-0.106,13.991,-42.875,27.93,-0.558,0.218,-0.815,,
22.426608,-1.151,0.059,-0.111,12.539,-52.036,38.876,-0.556,0.225,-0.813,,
22.441104,-1.181,0.075,-0.136,10.938,-58.083,48.58,-0.559,0.229,-0.793,,
22.455824,-1.192,0.061,-0.145,10.203,-61.005,61.014,-0.562,0.23,-0.793,98321.516,41.702
22.470352,-1.208,0.054,-0.173,8.951,-62.143,72.826,-0.562,0.241,-0.795,,
22.484944,-1.247,0.04,-0.185,8.111,-58.432,81.734,-0.557,0.241,-0.781,,
22.502608,-1.266,0.054,-0.178,6.51,-51.748,92.076,-0.563,0.263,-0.776,,
22.517136,-1.286,0.075,-0.206,5.276,-43.584,101.106,-0.56,0.268,-0.762,,
22.53176,-1.289,0.034,-0.209,4.419,-34.676,108.833,-0.559,0.275,-0.757,98331.766,41.705
22.54632,-1.286,0.018,-0.21,3.561,-24.99,114.336,-0.558,0.288,-0.766,,
22.560784,-1.252,0,-0.209,2.73,-15.382,116.646,-0.553,0.311,-0.755,,
22.57544,-1.237,-0.004,-0.223,1.19,-5.863,113.864,-0.55,0.317,-0.744,,
22.59,-1.196,-0.015,-0.194,-0.315,0.849,107.336,-0.549,0.322,-0.74,,
22.608816,-1.169,-0.031,-0.204,-1.82,8.024,98.07,-0.54,0.345,-0.752,98347.75,41.707
22.623312,-1.151,-0.063,-0.195,-3.693,13.002,91.551,-0.535,0.356,-0.747,,
22.637872,-1.143,-0.097,-0.201,-5.932,17.456,84.332,-0.532,0.366,-0.746,,
22.652624,-1.163,-0.112,-0.186,-8.243,22.111,72.949,-0.525,0.37,-0.748,,
22.66712,-1.192,-0.104,-0.183,-10.369,24.596,60.506,-0.527,0.372,-0.76,,
22.681776,-1.198,-0.102,-0.169,-12.574,22.601,45.71,-0.518,0.381,-0.764,98355.484,41.704
22.699344,-1.2,-0.093,-0.141,-14.551,16.179,29.566,-0.52,0.386,-0.763,,
22.71384,-1.202,-0.107,-0.14,-15.715,7.525,17.71,-0.516,0.395,-0.773,,
22.728464,-1.177,-0.1,-0.146,-16.222,-2.389,7.901,-0.517,0.392,-0.773,,
22.74296,-1.165,-0.12,-0.141,-17.981,-10.097,3.203,-0.515,0.393,-0.768,,
22.757648,-1.154,-0.123,-0.14,-19.399,-20.265,-3.517,-0.516,0.39,-0.76,98354.047,41.703
22.77208,-1.129,-0.096,-0.16,-20.361,-28.779,-10.745,-0.52,0.387,-0.768,,
22.790608,-1.078,-0.055,-0.194,-22.435,-33.862,-14.709,-0.52,0.389,-0.767,,
22.805296,-1.037,-0.05,-0.192,-23.765,-35.193,-14.796,-0.521,0.389,-0.766,,
22.819664,-0.987,-0.074,-0.194,-25.34,-33.897,-11.025,-0.518,0.39,-0.758,,
22.834384,-0.937,-0.107,-0.198,-27.142,-26.906,-3.369,-0.519,0.388,-0.753,98364.062,41.705
22.848912,-0.898,-0.105,-0.222,-28.718,-16.931,1.514,-0.517,0.381,-0.768,,
22.86344,-0.892,-0.062,-0.24,-30.327,-6.379,4.646,-0.522,0.383,-0.762,,
22.878,-0.859,-0.016,-0.249,-31.64,3.727,7.035,-0.522,0.387,-0.769,,
22.895472,-0.796,-0.041,-0.262,-32.725,18.392,18.375,-0.521,0.382,-0.768,,
22.910128,-0.755,-0.116,-0.195,-33.022,32.261,29.759,-0.524,0.387,-0.761,98369.078,41.706
22.924528,-0.737,-0.158,-0.175,-34.046,41.606,39.182,-0.521,0.383,-0.756,,
22.938864,-0.736,-0.116,-0.197,-35.884,47.95,43.041,-0.52,0.385,-0.76,,
22.953648,-0.748,-0.064,-0.224,-37.31,51.774,46.498,-0.512,0.394,-0.783,,
22.968144,-0.742,-0.074,-0.263,-38.561,56.682,50.409,-0.511,0.404,-0.794,,
22.987024,-0.737,-0.13,-0.209,-40.294,68.338,57.575,-0.507,0.401,-0.791,98369.078,41.706
23.001552,-0.73,-0.161,-0.165,-42.07,78.628,63.858,-0.504,0.405,-0.798,,
23.015952,-0.741,-0.161,-0.166,-43.514,87.238,66.894,-0.5,0.404,-0.808,,
23.030608,-0.788,-0.138,-0.193,-44.984,90.51,66.99,-0.485,0.415,-0.833,,
23.045104,-0.841,-0.146,-0.198,-47.092,95.323,66.526,-0.48,0.418,-0.845,,
23.05976,-0.923,-0.157,-0.168,-48.597,99.549,65.31,-0.472,0.424,-0.845,98375.828,41.704
23.077136,-1.015,-0.196,-0.101,-50.4,103.478,63.858,-0.467,0.42,-0.856,,
23.091504,-1.087,-0.224,-0.078,-50.505,102.76,61.88,-0.451,0.422,-0.856,,
23.106,-1.142,-0.228,-0.086,-50.811,95.69,57.199,-0.444,0.427,-0.861,,
23.120368,-1.169,-0.238,-0.113,-50.829,82.591,48.632,-0.426,0.429,-0.89,,
23.135024,-1.186,-0.244,-0.122,-50.986,69.265,39.594,-0.417,0.431,-0.901,98374.391,41.703
23.149616,-1.2,-0.264,-0.075,-51.196,58.118,30.634,-0.409,0.435,-0.907,,
23.165328,-1.198,-0.288,-0.026,-50.733,48.02,20.624,-0.406,0.43,-0.912,,
23.194576,-1.19,-0.307,-0.01,-49.84,30.398,-1.523,-0.4,0.424,-0.928,,
23.2092,-1.199,-0.269,-0.11,-50.654,20.764,-13.431,-0.396,0.426,-0.924,,
23.223952,-1.176,-0.282,-0.151,-52.456,14.735,-25.839,-0.398,0.419,-0.944,98386.687,41.699
23.238576,-1.158,-0.28,-0.104,-55.248,17.316,-37.783,-0.403,0.412,-0.955,,
23.253232,-1.161,-0.281,-0.001,-57.181,27.458,-45.99,-0.408,0.411,-0.95,,
23.268016,-1.157,-0.27,-0.025,-58.371,31.5,-53.419,-0.403,0.405,-0.95,,
23.285616,-1.124,-0.246,-0.118,-60.086,30.362,-60.296,-0.401,0.391,-0.957,,
23.300304,-1.136,-0.232,-0.13,-62.799,34.528,-61.136,-0.401,0.382,-0.955,98385.828,41.706
23.314928,-1.146,-0.229,-0.059,-64.89,46.322,-60.55,-0.405,0.365,-0.981,,
23.329488,-1.163,-0.205,-0.002,-66.29,62.037,-58.03,-0.401,0.362,-0.987,,
23.344176,-1.179,-0.211,-0.029,-67.629,74.935,-55.361,-0.405,0.353,-0.983,,
23.358736,-1.187,-0.205,-0.077,-68.994,84.534,-51.126,-0.399,0.34,-0.991,,
23.373456,-1.178,-0.201,-0.067,-70.717,96.119,-45.99,-0.396,0.331,-1.009,98401.031,41.699
23.392176,-1.186,-0.179,0.023,-72.144,114.17,-39.944,-0.382,0.311,-1.031,,
23.406768,-1.162,-0.147,0.07,-72.327,125.099,-36.724,-0.371,0.303,-1.04,,
23.42152,-1.152,-0.13,0.124,-71.067,130.357,-30.966,-0.364,0.298,-1.047,,
23.436144,-1.157,-0.147,0.131,-69.44,127.243,-24.001,-0.353,0.288,-1.05,,
23.450896,-1.162,-0.179,0.127,-67.655,118.554,-18.638,-0.344,0.28,-1.062,98416.016,41.702
23.46552,-1.138,-0.222,0.112,-65.161,102.699,-10.736,-0.335,0.277,-1.071,,
23.483088,-1.082,-0.202,0.149,-61.381,81.629,-4.253,-0.314,0.259,-1.081,,
23.49784,-1.039,-0.166,0.209,-57.916,66.614,-1.75,-0.309,0.256,-1.089,,
23.512368,-0.974,-0.146,0.228,-53.471,52.719,-0.07,-0.3,0.245,-1.081,,
23.527088,-0.937,-0.171,0.209,-49.131,36.785,1.216,-0.297,0.241,-1.089,98419.078,41.705
23.541648,-0.908,-0.203,0.169,-45.272,21.201,1.234,-0.295,0.236,-1.098,,
23.55624,-0.917,-0.201,0.173,-41.011,8.698,-1.855,-0.289,0.232,-1.089,,
23.575152,-0.962,-0.195,0.227,-35.088,-7.543,-9.87,-0.287,0.222,-1.09,,
23.589712,-1.001,-0.209,0.21,-30.59,-21.63,-16.739,-0.287,0.219,-1.097,,
23.604464,-1.028,-0.234,0.215,-26.451,-34.221,-23.958,-0.293,0.211,-1.091,98405.484,41.703
23.619088,-1.039,-0.238,0.224,-21.753,-46.471,-33.854,-0.3,0.209,-1.087,,
23.633712,-1.05,-0.201,0.221,-17.937,-54.32,-45.771,-0.302,0.213,-1.087,,
23.648464,-1.048,-0.195,0.219,-15.164,-59.124,-53.699,-0.304,0.205,-1.085,,
23.663056,-1.066,-0.193,0.202,-12.705,-65.931,-63.709,-0.32,0.198,-1.085,,
23.680752,-1.069,-0.214,0.188,-10.36,-69.711,-75.81,-0.323,0.193,-1.072,98407.453,41.701
23.695376,-1.089,-0.223,0.152,-9.354,-69.606,-88.165,-0.333,0.186,-1.073,,
23.709904,-1.081,-0.22,0.139,-9.135,-60.716,-106.409,-0.343,0.179,-1.073,,
23.724624,-1.086,-0.154,0.119,-10.404,-42.123,-125.256,-0.348,0.179,-1.068,,
23.739152,-1.105,-0.139,0.103,-11.935,-19.189,-138.197,-0.354,0.164,-1.068,,
23.753904,-1.138,-0.159,0.081,-15.592,-0.884,-141.899,-0.356,0.15,-1.076,98424.859,41.704
23.772624,-1.14,-0.165,0.148,-14.578,12.722,-148.348,-0.356,0.143,-1.063,,
23.787216,-1.154,-0.073,0.163,-13.37,19.198,-158.979,-0.347,0.132,-1.072,,
23.801936,-1.167,0.004,0.166,-10.797,26.513,-166.583,-0.347,0.125,-1.065,,
23.816496,-1.21,0.002,0.156,-8.873,34.895,-156.949,-0.341,0.11,-1.063,,
23.831248,-1.228,-0.019,0.187,-8.759,41.108,-135.31,-0.333,0.092,-1.077,98435.922,41.7
23.845872,-1.243,-0.022,0.198,-9.459,39.244,-108.99,-0.328,0.084,-1.078,,
23.86344,-1.25,0.027,0.247,-9.669,24.106,-78.645,-0.324,0.078,-1.073,,
23.87832,-1.252,0.082,0.27,-8.505,7.184,-60.112,-0.314,0.078,-1.078,,
23.892848,-1.214,0.041,0.257,-6.536,-11.2,-38.894,-0.313,0.072,-1.071,,
23.907536,-1.221,-0.037,0.26,-5.766,-25.358,-14.289,-0.314,0.065,-1.067,98428.656,41.705
23.922032,-1.23,-0.044,0.246,-5.057,-35.7,3.981,-0.32,0.06,-1.075,,
23.936592,-1.261,0.024,0.227,-3.535,-50.076,16.153,-0.321,0.067,-1.069,,
23.951344,-1.252,0.059,0.244,-0.989,-63.796,19.609,-0.328,0.063,-1.057,,
23.970032,-1.235,-0.011,0.278,3.132,-85.225,19.801,-0.336,0.065,-1.061,,
23.984752,-1.215,-0.105,0.239,6.064,-95.865,22.103,-0.342,0.066,-1.052,98437.547,41.702
23.999408,-1.191,-0.113,0.219,8.041,-99.549,18.235,-0.36,0.071,-1.049,,
24.014032,-1.179,-0.013,0.201,9.809,-99.75,4.419,-0.371,0.067,-1.05,,
24.02872,-1.149,0.038,0.175,11.576,-97.528,-9.677,-0.378,0.076,-1.045,,
24.043248,-1.127,-0.01,0.151,13.169,-93.756,-18.375,-0.386,0.069,-1.033,,
24.058,-1.118,-0.102,0.13,13.851,-84.516,-23.756,-0.394,0.077,-1.022,98446.047,41.697
24.075568,-1.099,-0.124,0.121,13.895,-73.29,-39.034,-0.396,0.077,-1.023,,
24.090064,-1.074,-0.095,0.118,14.297,-62.939,-58.537,-0.411,0.07,-1.011,,
24.10472,-1.068,-0.04,0.102,14.84,-52.124,-80.132,-0.414,0.071,-1.004,,
24.119216,-1.065,-0.013,0.102,15.12,-41.318,-96.372,-0.418,0.064,-0.995,,
24.133968,-1.044,-0.001,0.112,15.54,-31.728,-106.96,-0.418,0.059,-0.988,98464.437,41.699
24.148464,-1.029,0.001,0.104,16.275,-21.577,-112.245,-0.417,0.049,-0.993,,
24.167056,-1.003,0.033,0.108,17.85,-9.966,-112.096,-0.41,0.036,-0.994,,
24.181712,-0.99,0.055,0.132,18.751,-4.891,-111.632,-0.41,0.03,-1.001,,
24.196336,-0.987,0.053,0.127,19.976,-3.159,-105.368,-0.405,0.026,-0.999,,
24.210992,-0.971,0.026,0.146,21.149,-1.549,-96.434,-0.403,0.013,-0.995,98461.187,41.706
24.225488,-0.988,0.063,0.179,22.584,-1.181,-83.834,-0.395,0.012,-0.994,,
24.239984,-1.045,0.103,0.176,23.599,-3.649,-69.44,-0.394,0.007,-0.995,,
24.257712,-1.075,0.148,0.158,24.124,-11.699,-50.838,-0.39,-0.003,-0.99,,
24.27224,-1.084,0.145,0.179,24.01,-20.825,-28.315,-0.389,0.001,-0.993,,
24.286768,-1.114,0.104,0.224,23.879,-30.931,-7.035,-0.391,0.005,-0.997,98461.375,41.707
24.301328,-1.143,0.1,0.217,24.509,-46.016,6.624,-0.392,0.004,-0.994,,
24.315696,-1.159,0.132,0.18,26.075,-59.063,16.853,-0.397,0.007,-0.989,,
24.330448,-1.166,0.154,0.163,27.746,-67.235,28.901,-0.401,0.01,-0.995,,
24.344912,-1.17,0.115,0.169,28.683,-71.838,42.481,-0.409,0.015,-0.985,,
24.363696,-1.197,0.075,0.171,29.321,-76.808,55.414,-0.421,0.024,-0.979,98479.328,41.707
24.378192,-1.226,0.062,0.152,30.896,-80.614,59.421,-0.427,0.029,-0.975,,
24.392752,-1.228,0.042,0.131,32.716,-81.804,58.17,-0.437,0.037,-0.964,,
